# no y_p (polarization efficiency) factor has been applied here
# the best-fit y_p = 9.951140073e-01
# this should be applied to TE and to EE (squared) for any comparison to ACT data
# columns (all units are uK^2):
# [ell]	  [D_ell^TT]      [D_ell^TE]	[D_ell^EE]
1.817000000000000000e+03 3.437031660255453289e+02 -7.418045421934239769e+00 8.409708869076778726e+00
1.818000000000000000e+03 3.425138490721549829e+02 -7.288101261961682731e+00 8.438731563446959072e+00
1.819000000000000000e+03 3.413210035222448369e+02 -7.162065970597745412e+00 8.468562453061672102e+00
1.820000000000000000e+03 3.401249354662617179e+02 -7.039979901927114980e+00 8.499177606107743088e+00
1.821000000000000000e+03 3.389259523557340685e+02 -6.921883542755079333e+00 8.530552977159368666e+00
1.822000000000000000e+03 3.377243630051419814e+02 -6.807817512768790991e+00 8.562664407018340640e+00
1.823000000000000000e+03 3.365204775937872341e+02 -6.697822564698528325e+00 8.595487622554312424e+00
1.824000000000000000e+03 3.353146076676633811e+02 -6.591939584478972769e+00 8.628998236545029954e+00
1.825000000000000000e+03 3.341070661413255038e+02 -6.490209591410466494e+00 8.663171747516576815e+00
1.826000000000000000e+03 3.328981672997607575e+02 -6.392673738320287846e+00 8.697983539583624690e+00
1.827000000000000000e+03 3.316882268002577234e+02 -6.299373311723910795e+00 8.733408882289671382e+00
1.828000000000000000e+03 3.304775616742768989e+02 -6.210349731986276822e+00 8.769422930447285935e+00
1.829000000000000000e+03 3.292664903293207885e+02 -6.125644553483055255e+00 8.806000723978360867e+00
1.830000000000000000e+03 3.280553325508034277e+02 -6.045299464761920483e+00 8.843117187754350184e+00
1.831000000000000000e+03 3.268443941056871722e+02 -5.969344821024581194e+00 8.880747470118272702e+00
1.832000000000000000e+03 3.256339204150957016e+02 -5.897765141041261039e+00 8.918867961729802118e+00
1.833000000000000000e+03 3.244241425151644194e+02 -5.830533334799110179e+00 8.957455284544849405e+00
1.834000000000000000e+03 3.232152924229816335e+02 -5.767622145900690001e+00 8.996485953725418483e+00
1.835000000000000000e+03 3.220076031379086317e+02 -5.709004151315009601e+00 9.035936377491996296e+00
1.836000000000000000e+03 3.208013086428978227e+02 -5.654651761128525855e+00 9.075782856975886048e+00
1.837000000000000000e+03 3.195966439058122432e+02 -5.604537218296182566e+00 9.116001586071575957e+00
1.838000000000000000e+03 3.183938448807452914e+02 -5.558632598392428292e+00 9.156568651289111571e+00
1.839000000000000000e+03 3.171931485093387550e+02 -5.516909809362232409e+00 9.197460031606432551e+00
1.840000000000000000e+03 3.159947927221032842e+02 -5.479340591272120697e+00 9.238651598321759195e+00
1.841000000000000000e+03 3.147990164397363060e+02 -5.445896516061178083e+00 9.280119114905930999e+00
1.842000000000000000e+03 3.136060595744420993e+02 -5.416548987292091333e+00 9.321838236854778970e+00
1.843000000000000000e+03 3.124161630312507896e+02 -5.391269239902157118e+00 9.363784511541478395e+00
1.844000000000000000e+03 3.112295687093369452e+02 -5.370028339954308727e+00 9.405933378068924711e+00
1.845000000000000000e+03 3.100465195033395389e+02 -5.352797184388142782e+00 9.448260167122068509e+00
1.846000000000000000e+03 3.088672593046806014e+02 -5.339546500770929072e+00 9.490740100820303837e+00
1.847000000000000000e+03 3.076920330028843864e+02 -5.330246847048645265e+00 9.533348292569803206e+00
1.848000000000000000e+03 3.065210864868968770e+02 -5.324868611296996512e+00 9.576059746915893456e+00
1.849000000000000000e+03 3.053546666464047803e+02 -5.323382011472431508e+00 9.618849359395417409e+00
1.850000000000000000e+03 3.041930213731544654e+02 -5.325757095163170085e+00 9.661691916389077761e+00
1.851000000000000000e+03 3.030363995622714697e+02 -5.331963739340223718e+00 9.704562094973814723e+00
1.852000000000000000e+03 3.018850511135794932e+02 -5.341971650108417791e+00 9.747434462775164121e+00
1.853000000000000000e+03 3.007392269329195642e+02 -5.355750362457415648e+00 9.790283477819604840e+00
1.854000000000000000e+03 2.995991789334692044e+02 -5.373269240012736425e+00 9.833083488386936466e+00
1.855000000000000000e+03 2.984651600370618780e+02 -5.394497474786781765e+00 9.875808732862621397e+00
1.856000000000000000e+03 2.973374241755053617e+02 -5.419404086929851871e+00 9.918433339590158937e+00
1.857000000000000000e+03 2.962162262919019895e+02 -5.447957924481181102e+00 9.960931326723452273e+00
1.858000000000000000e+03 2.951018223419669653e+02 -5.480127663119939818e+00 1.000327660207913816e+01
1.859000000000000000e+03 2.939944692953480967e+02 -5.515881805916274416e+00 1.004544296298898232e+01
1.860000000000000000e+03 2.928944251369443919e+02 -5.555188683082319834e+00 1.008740409615221445e+01
1.861000000000000000e+03 2.918019488682259066e+02 -5.598016451723228926e+00 1.012913357748790766e+01
1.862000000000000000e+03 2.907173005085521140e+02 -5.644333095588183191e+00 1.017060487198732055e+01
1.863000000000000000e+03 2.896407410964919222e+02 -5.694106424821428369e+00 1.021179133356627844e+01
1.864000000000000000e+03 2.885725326911421007e+02 -5.747304075713286053e+00 1.025266620491750480e+01
1.865000000000000000e+03 2.875129383734469002e+02 -5.803893510451183957e+00 1.029320261736301845e+01
1.866000000000000000e+03 2.864622222475170474e+02 -5.863842016870668417e+00 1.033337359070645611e+01
1.867000000000000000e+03 2.854206494419490241e+02 -5.927116708206439988e+00 1.037315203308546430e+01
1.868000000000000000e+03 2.843884861111440614e+02 -5.993684522843360618e+00 1.041251074082403782e+01
1.869000000000000000e+03 2.833659994366274191e+02 -6.063512224067490131e+00 1.045142239828489217e+01
1.870000000000000000e+03 2.823534241938801870e+02 -6.136561286435658680e+00 1.048986203196022338e+01
1.871000000000000000e+03 2.813508621641267951e+02 -6.212772511631338368e+00 1.052781439403812236e+01
1.872000000000000000e+03 2.803583819379760484e+02 -6.292081291717047442e+00 1.056526663632556229e+01
1.873000000000000000e+03 2.793760522786201363e+02 -6.374422711162477384e+00 1.060220586119199027e+01
1.874000000000000000e+03 2.784039421220081749e+02 -6.459731546420148796e+00 1.063861912150590783e+01
1.875000000000000000e+03 2.774421205770172492e+02 -6.547942265501047743e+00 1.067449342057136619e+01
1.876000000000000000e+03 2.764906569256262969e+02 -6.638989027550278088e+00 1.070981571206452898e+01
1.877000000000000000e+03 2.755496206230873213e+02 -6.732805682422695170e+00 1.074457289997019771e+01
1.878000000000000000e+03 2.746190812980983651e+02 -6.829325770258561690e+00 1.077875183851833896e+01
1.879000000000000000e+03 2.736991087529761444e+02 -6.928482521059185828e+00 1.081233933212063469e+01
1.880000000000000000e+03 2.727897729638280566e+02 -7.030208854262568252e+00 1.084532213530700950e+01
1.881000000000000000e+03 2.718911440807248709e+02 -7.134437378319044676e+00 1.087768695266216312e+01
1.882000000000000000e+03 2.710032924278731343e+02 -7.241100390266929310e+00 1.090942043876210832e+01
1.883000000000000000e+03 2.701262885037872366e+02 -7.350129875308166305e+00 1.094050919811070699e+01
1.884000000000000000e+03 2.692602029814628395e+02 -7.461457506383968763e+00 1.097093978507621514e+01
1.885000000000000000e+03 2.684051067085481463e+02 -7.575014643750462184e+00 1.100069870382779413e+01
1.886000000000000000e+03 2.675610707075170467e+02 -7.690732334554330585e+00 1.102977240827206273e+01
1.887000000000000000e+03 2.667281661758412952e+02 -7.808541312408470603e+00 1.105814730198964035e+01
1.888000000000000000e+03 2.659064644861631450e+02 -7.928371996967612745e+00 1.108580973817165649e+01
1.889000000000000000e+03 2.650960371864676404e+02 -8.050154493503995923e+00 1.111274601955631169e+01
1.890000000000000000e+03 2.642969560002547951e+02 -8.173818592482986034e+00 1.113894239836539413e+01
1.891000000000000000e+03 2.635092928267124535e+02 -8.299293769138731847e+00 1.116438507624082810e+01
1.892000000000000000e+03 2.627331197408888102e+02 -8.426509183049816443e+00 1.118906020418119773e+01
1.893000000000000000e+03 2.619685089938644751e+02 -8.555393677714885570e+00 1.121295388247830083e+01
1.894000000000000000e+03 2.612155330129248796e+02 -8.685875780128307966e+00 1.123605216065365298e+01
1.895000000000000000e+03 2.604742644017331372e+02 -8.817883700355803711e+00 1.125834103739505565e+01
1.896000000000000000e+03 2.597447759405020520e+02 -8.951345331110116987e+00 1.127980646049311453e+01
1.897000000000000000e+03 2.590271405861667517e+02 -9.086188247326617784e+00 1.130043432677776849e+01
1.898000000000000000e+03 2.583214314725572081e+02 -9.222339705738987092e+00 1.132021048205484348e+01
1.899000000000000000e+03 2.576277219105705854e+02 -9.359726644454841704e+00 1.133912072104257440e+01
1.900000000000000000e+03 2.569460853883434766e+02 -9.498275682531374997e+00 1.135715078730813943e+01
1.901000000000000000e+03 2.562765955714247639e+02 -9.637913119551019037e+00 1.137428637320420499e+01
1.902000000000000000e+03 2.556193263029476270e+02 -9.778564935197071151e+00 1.139051311980545478e+01
1.903000000000000000e+03 2.549743516038022904e+02 -9.920156788829350702e+00 1.140581661684512582e+01
1.904000000000000000e+03 2.543417456728082584e+02 -1.006261401905983810e+01 1.142018240265153750e+01
1.905000000000000000e+03 2.537215828868869778e+02 -1.020586164332831736e+01 1.143359596408463652e+01
1.906000000000000000e+03 2.531139378012340160e+02 -1.034982435747802221e+01 1.144604273647253123e+01
1.907000000000000000e+03 2.525188851494916662e+02 -1.049442653533129111e+01 1.145750810354802063e+01
1.908000000000000000e+03 2.519364998439213252e+02 -1.063959222826520445e+01 1.146797739738513933e+01
1.909000000000000000e+03 2.513668275129277845e+02 -1.078524794767590045e+01 1.147743877645865673e+01
1.910000000000000000e+03 2.508097958663506404e+02 -1.093133103654470872e+01 1.148589188407215467e+01
1.911000000000000000e+03 2.502653026510052712e+02 -1.107778136120653478e+01 1.149333925618270058e+01
1.912000000000000000e+03 2.497332450508477564e+02 -1.122453853395493972e+01 1.149978344933501440e+01
1.913000000000000000e+03 2.492135196861781310e+02 -1.137154191270935932e+01 1.150522704069274305e+01
1.914000000000000000e+03 2.487060226128427587e+02 -1.151873060068234800e+01 1.150967262806971014e+01
1.915000000000000000e+03 2.482106493214376428e+02 -1.166604344604680499e+01 1.151312282996117276e+01
1.916000000000000000e+03 2.477272947365103732e+02 -1.181341904160318812e+01 1.151558028557507463e+01
1.917000000000000000e+03 2.472558532157638354e+02 -1.196079572444678618e+01 1.151704765486331539e+01
1.918000000000000000e+03 2.467962185492584979e+02 -1.210811157563491847e+01 1.151752761855299489e+01
1.919000000000000000e+03 2.463482839586149851e+02 -1.225530441985418051e+01 1.151702287817767711e+01
1.920000000000000000e+03 2.459119420962175013e+02 -1.240231182508766850e+01 1.151553615610864689e+01
1.921000000000000000e+03 2.454870850444162613e+02 -1.254907110228222500e+01 1.151307019558616673e+01
1.922000000000000000e+03 2.450736043147302610e+02 -1.269551930501566162e+01 1.150962776075073712e+01
1.923000000000000000e+03 2.446713908470500485e+02 -1.284159322916399404e+01 1.150521163667435154e+01
1.924000000000000000e+03 2.442803350088407228e+02 -1.298722941256867358e+01 1.149982462939174610e+01
1.925000000000000000e+03 2.439003265943443921e+02 -1.313236413470381514e+01 1.149346956593167057e+01
1.926000000000000000e+03 2.435312548237833710e+02 -1.327693341634344470e+01 1.148614929434813625e+01
1.927000000000000000e+03 2.431730083425624116e+02 -1.342087301922870246e+01 1.147786668375167274e+01
1.928000000000000000e+03 2.428254752204724127e+02 -1.356411844573512226e+01 1.146862462434059715e+01
1.929000000000000000e+03 2.424885429508920538e+02 -1.370660493853981521e+01 1.145842602743226024e+01
1.930000000000000000e+03 2.421620984499915608e+02 -1.384826748028872601e+01 1.144727382549429784e+01
1.931000000000000000e+03 2.418460280559349087e+02 -1.398904079326387517e+01 1.143517097217591072e+01
1.932000000000000000e+03 2.415402175280827635e+02 -1.412885933905055325e+01 1.142212044233909296e+01
1.933000000000000000e+03 2.412445520461954231e+02 -1.426765731820460914e+01 1.140812523208991358e+01
1.934000000000000000e+03 2.409589162096355608e+02 -1.440536866991963194e+01 1.139318835880976799e+01
1.935000000000000000e+03 2.406831940365707396e+02 -1.454192707169420373e+01 1.137731286118661700e+01
1.936000000000000000e+03 2.404172689631766957e+02 -1.467726593899914533e+01 1.136050179924627557e+01
1.937000000000000000e+03 2.401610238428394837e+02 -1.481131842494472473e+01 1.134275825438364116e+01
1.938000000000000000e+03 2.399143409453590436e+02 -1.494401741994790278e+01 1.132408532939397006e+01
1.939000000000000000e+03 2.396771019561512048e+02 -1.507529555139955590e+01 1.130448614850412170e+01
1.940000000000000000e+03 2.394491879754511103e+02 -1.520508518333172887e+01 1.128396385740383145e+01
1.941000000000000000e+03 2.392304795175155903e+02 -1.533331841608484858e+01 1.126252162327694961e+01
1.942000000000000000e+03 2.390208565098262170e+02 -1.545992708597495380e+01 1.124016263483271061e+01
1.943000000000000000e+03 2.388201982922919342e+02 -1.558484276496094623e+01 1.121689010233698980e+01
1.944000000000000000e+03 2.386283836164518277e+02 -1.570799676031180603e+01 1.119270725764356023e+01
1.945000000000000000e+03 2.384452906446782379e+02 -1.582932011427383756e+01 1.116761735422534230e+01
1.946000000000000000e+03 2.382707969493789051e+02 -1.594874360373787781e+01 1.114162366720566233e+01
1.947000000000000000e+03 2.381047795122004800e+02 -1.606619773990657052e+01 1.111472949338953065e+01
1.948000000000000000e+03 2.379471045456753302e+02 -1.618162043834657382e+01 1.108693986870395776e+01
1.949000000000000000e+03 2.377975968761641639e+02 -1.629498009281198634e+01 1.105826673456252962e+01
1.950000000000000000e+03 2.376560703292910262e+02 -1.640625267411753185e+01 1.102872381037936478e+01
1.951000000000000000e+03 2.375223378854976204e+02 -1.651541407540139517e+01 1.099832487976935269e+01
1.952000000000000000e+03 2.373962116789248284e+02 -1.662244011203488014e+01 1.096708379063372440e+01
1.953000000000000000e+03 2.372775029962931796e+02 -1.672730652153208197e+01 1.093501445524555038e+01
1.954000000000000000e+03 2.371660222757844281e+02 -1.682998896345953810e+01 1.090213085033529872e+01
1.955000000000000000e+03 2.370615791059224762e+02 -1.693046301934592179e+01 1.086844701717638628e+01
1.956000000000000000e+03 2.369639822244544689e+02 -1.702870419259169310e+01 1.083397706167069607e+01
1.957000000000000000e+03 2.368730395172320016e+02 -1.712468790837877819e+01 1.079873515443412835e+01
1.958000000000000000e+03 2.367885580170921571e+02 -1.721838951358022740e+01 1.076273553088213752e+01
1.959000000000000000e+03 2.367103439027386571e+02 -1.730978427666990527e+01 1.072599249131526733e+01
1.960000000000000000e+03 2.366382024976228422e+02 -1.739884738763212013e+01 1.068852040100469480e+01
1.961000000000000000e+03 2.365719382688250505e+02 -1.748555395787132838e+01 1.065033369027776899e+01
1.962000000000000000e+03 2.365113548259354843e+02 -1.756987902012181380e+01 1.061144685460355497e+01
1.963000000000000000e+03 2.364562549199355601e+02 -1.765179752835730653e+01 1.057187445467835651e+01
1.964000000000000000e+03 2.364064404420784342e+02 -1.773128435770067313e+01 1.053163111651126904e+01
1.965000000000000000e+03 2.363617124227710349e+02 -1.780831430433362073e+01 1.049073153150972182e+01
1.966000000000000000e+03 2.363218710304545311e+02 -1.788286208540632316e+01 1.044919045656499890e+01
1.967000000000000000e+03 2.362867155704853701e+02 -1.795490233894709675e+01 1.040702271413780267e+01
1.968000000000000000e+03 2.362560444840169112e+02 -1.802440962377208677e+01 1.036424319234376945e+01
1.969000000000000000e+03 2.362296553468800369e+02 -1.809135841939491485e+01 1.032086684503902951e+01
1.970000000000000000e+03 2.362073448684645314e+02 -1.815572312593635829e+01 1.027690869190572442e+01
1.971000000000000000e+03 2.361889088906001746e+02 -1.821747806403403303e+01 1.023238381853756884e+01
1.972000000000000000e+03 2.361741423864376088e+02 -1.827659747475203389e+01 1.018730737652536789e+01
1.973000000000000000e+03 2.361628394593298310e+02 -1.833305551949061396e+01 1.014169458354257536e+01
1.974000000000000000e+03 2.361547933417131162e+02 -1.838682627989587104e+01 1.009556072343082533e+01
1.975000000000000000e+03 2.361497963939879128e+02 -1.843788375776938793e+01 1.004892114628546018e+01
1.976000000000000000e+03 2.361476401034004766e+02 -1.848620187497792244e+01 1.000179126854109413e+01
1.977000000000000000e+03 2.361481150829233400e+02 -1.853175447336306547e+01 9.954186573057125287e+00
1.978000000000000000e+03 2.361510110701369456e+02 -1.857451531465091321e+01 9.906122609203290352e+00
1.979000000000000000e+03 2.361561169261104851e+02 -1.861445808036174654e+01 9.857614992945206822e+00
1.980000000000000000e+03 2.361632206342831637e+02 -1.865155637171966418e+01 9.808679406929901035e+00
1.981000000000000000e+03 2.361721092993450668e+02 -1.868578370956229762e+01 9.759331600571353960e+00
1.982000000000000000e+03 2.361825691461186807e+02 -1.871711353425045132e+01 9.709587390136038110e+00
1.983000000000000000e+03 2.361943855184395318e+02 -1.874551920557778217e+01 9.659462658828459780e+00
1.984000000000000000e+03 2.362073428780375650e+02 -1.877097400268044325e+01 9.608973356876685301e+00
1.985000000000000000e+03 2.362212248034183233e+02 -1.879345112394681294e+01 9.558135501617908147e+00
1.986000000000000000e+03 2.362358139887437858e+02 -1.881292368692708195e+01 9.506965177583957427e+00
1.987000000000000000e+03 2.362509031714479590e+02 -1.882937228046285583e+01 9.455478404958077121e+00
1.988000000000000000e+03 2.362663280053224071e+02 -1.884280768206938106e+01 9.403690743714228972e+00
1.989000000000000000e+03 2.362819344273473234e+02 -1.885324830771175897e+01 9.351617686732280887e+00
1.990000000000000000e+03 2.362975677501544851e+02 -1.886071267491593417e+01 9.299274791243554716e+00
1.991000000000000000e+03 2.363130726612401418e+02 -1.886521940290779042e+01 9.246677678912352150e+00
1.992000000000000000e+03 2.363282932221784733e+02 -1.886678721275227488e+01 9.193842035917516142e+00
1.993000000000000000e+03 2.363430728678341382e+02 -1.886543492749245488e+01 9.140783613033942601e+00
1.994000000000000000e+03 2.363572544055761853e+02 -1.886118147228866704e+01 9.087518225714157794e+00
1.995000000000000000e+03 2.363706800144901479e+02 -1.885404587455752079e+01 9.034061754169814051e+00
1.996000000000000000e+03 2.363831912445923820e+02 -1.884404726411109721e+01 8.980430143453277836e+00
1.997000000000000000e+03 2.363946290160416766e+02 -1.883120487329595250e+01 8.926639403539120110e+00
1.998000000000000000e+03 2.364048336183540471e+02 -1.881553803713229200e+01 8.872705609405711513e+00
1.999000000000000000e+03 2.364136447096142319e+02 -1.879706619345298790e+01 8.818644901116707402e+00
2.000000000000000000e+03 2.364209013156902017e+02 -1.877580888304274254e+01 8.764473483902639472e+00
2.001000000000000000e+03 2.364264418294449399e+02 -1.875178574977710966e+01 8.710207628242407907e+00
2.002000000000000000e+03 2.364301040099509805e+02 -1.872501654076168975e+01 8.655863669944865890e+00
2.003000000000000000e+03 2.364317249817021604e+02 -1.869552110647110510e+01 8.601458010230325968e+00
2.004000000000000000e+03 2.364311412338276455e+02 -1.866331940088818442e+01 8.547007115812126798e+00
2.005000000000000000e+03 2.364281886193045921e+02 -1.862843148164301255e+01 8.492527518978148393e+00
2.006000000000000000e+03 2.364227023541714630e+02 -1.859087751015204049e+01 8.438035817672369987e+00
2.007000000000000000e+03 2.364145170167411720e+02 -1.855067775175718836e+01 8.383548675576408371e+00
2.008000000000000000e+03 2.364034665468138598e+02 -1.850785257586491639e+01 8.329082822191052671e+00
2.009000000000000000e+03 2.363893842448903797e+02 -1.846242245608532784e+01 8.274655052917809783e+00
2.010000000000000000e+03 2.363721027713853573e+02 -1.841440797037127197e+01 8.220282229140442709e+00
2.011000000000000000e+03 2.363514541458399663e+02 -1.836382980115743280e+01 8.165981278306507107e+00
2.012000000000000000e+03 2.363272697461354142e+02 -1.831070873549941780e+01 8.111769194008898509e+00
2.013000000000000000e+03 2.362993803077059738e+02 -1.825506566521286445e+01 8.057663036067388873e+00
2.014000000000000000e+03 2.362676159227518724e+02 -1.819692158701251827e+01 8.003679930610170246e+00
2.015000000000000000e+03 2.362318060394526356e+02 -1.813629760265133584e+01 7.949837070155385987e+00
2.016000000000000000e+03 2.361917794611802037e+02 -1.807321491905958766e+01 7.896151713692689533e+00
2.017000000000000000e+03 2.361473643457118783e+02 -1.800769484848393631e+01 7.842641186764761407e+00
2.018000000000000000e+03 2.360983882044434097e+02 -1.793975880862653938e+01 7.789322881548868871e+00
2.019000000000000000e+03 2.360446779016024266e+02 -1.786942832278414173e+01 7.736214256938394485e+00
2.020000000000000000e+03 2.359860596534612398e+02 -1.779672501998717493e+01 7.683332838624385985e+00
2.021000000000000000e+03 2.359223590275499021e+02 -1.772167063513883534e+01 7.630696219177087514e+00
2.022000000000000000e+03 2.358534009418696940e+02 -1.764428700915420833e+01 7.578322058127485938e+00
2.023000000000000000e+03 2.357790096641057005e+02 -1.756459608909931092e+01 7.526228082048845636e+00
2.024000000000000000e+03 2.356990088108406098e+02 -1.748261992833026213e+01 7.474432084638261031e+00
2.025000000000000000e+03 2.356132213467670340e+02 -1.739838068663229720e+01 7.422951926798184275e+00
2.026000000000000000e+03 2.355214917256691933e+02 -1.731190409706963962e+01 7.371803991296219216e+00
2.027000000000000000e+03 2.354237524898003642e+02 -1.722322989363447476e+01 7.320998534376712108e+00
2.028000000000000000e+03 2.353199581500904287e+02 -1.713240145921063373e+01 7.270544300728965403e+00
2.029000000000000000e+03 2.352100630879203322e+02 -1.703946236594259389e+01 7.220450065896443448e+00
2.030000000000000000e+03 2.350940215549827883e+02 -1.694445637547591943e+01 7.170724636313154932e+00
2.031000000000000000e+03 2.349717876731420176e+02 -1.684742743919761310e+01 7.121376849340045112e+00
2.032000000000000000e+03 2.348433154342939986e+02 -1.674841969847656031e+01 7.072415573301366720e+00
2.033000000000000000e+03 2.347085587002263480e+02 -1.664747748490385248e+01 7.023849707521063301e+00
2.034000000000000000e+03 2.345674712024787709e+02 -1.654464532053324533e+01 6.975688182359159661e+00
2.035000000000000000e+03 2.344200065422029979e+02 -1.643996791812152125e+01 6.927939959248138990e+00
2.036000000000000000e+03 2.342661181900228371e+02 -1.633349018136889441e+01 6.880614030729320874e+00
2.037000000000000000e+03 2.341057594858942537e+02 -1.622525720515938019e+01 6.833719420489252627e+00
2.038000000000000000e+03 2.339388836389655921e+02 -1.611531427580122156e+01 6.787265183396088197e+00
2.039000000000000000e+03 2.337654437274377415e+02 -1.600370687126726210e+01 6.741260405535966171e+00
2.040000000000000000e+03 2.335853926984240161e+02 -1.589048066143535110e+01 6.695714204249397561e+00
2.041000000000000000e+03 2.333986833678102641e+02 -1.577568150832870941e+01 6.650635728167647365e+00
2.042000000000000000e+03 2.332052684201152886e+02 -1.565935546635636300e+01 6.606034157249114358e+00
2.043000000000000000e+03 2.330051004083505859e+02 -1.554154878255350347e+01 6.561918702815712656e+00
2.044000000000000000e+03 2.327981317538807673e+02 -1.542230789682191094e+01 6.518298607589263938e+00
2.045000000000000000e+03 2.325843147462832690e+02 -1.530167944217031106e+01 6.475183145727864797e+00
2.046000000000000000e+03 2.323636015432088300e+02 -1.517971024495480137e+01 6.432581622862279858e+00
2.047000000000000000e+03 2.321359441702415154e+02 -1.505644732511922435e+01 6.390503376132320668e+00
2.048000000000000000e+03 2.319012945207585403e+02 -1.493193789643556890e+01 6.348957774223228157e+00
2.049000000000000000e+03 2.316596043557907478e+02 -1.480622936674436296e+01 6.307954217402053310e+00
2.050000000000000000e+03 2.314108253038825751e+02 -1.467936933819506962e+01 6.267502137554046726e+00
2.051000000000000000e+03 2.311549088609519913e+02 -1.455140560748646905e+01 6.227610998219032190e+00
2.052000000000000000e+03 2.308918063901508333e+02 -1.442238616610706181e+01 6.188290294627789123e+00
2.053000000000000000e+03 2.306214691217247719e+02 -1.429235920057547027e+01 6.149549553738443919e+00
2.054000000000000000e+03 2.303438481528736475e+02 -1.416137309268080813e+01 6.111398334272844401e+00
2.055000000000000000e+03 2.300588944476110100e+02 -1.402947641972309256e+01 6.073846226752946720e+00
2.056000000000000000e+03 2.297665588366250233e+02 -1.389671795475363503e+01 6.036902853537193359e+00
2.057000000000000000e+03 2.294667920171378626e+02 -1.376314666681542498e+01 6.000577868856894703e+00
2.058000000000000000e+03 2.291595445527662775e+02 -1.362881172118354023e+01 5.964880958852622150e+00
2.059000000000000000e+03 2.288447668733812179e+02 -1.349376247960551645e+01 5.929821841610576350e+00
2.060000000000000000e+03 2.285224092749686235e+02 -1.335804850054176462e+01 5.895410267198980314e+00
2.061000000000000000e+03 2.281924219194889361e+02 -1.322171953940594591e+01 5.861656017704450328e+00
2.062000000000000000e+03 2.278547548347373777e+02 -1.308482554880538551e+01 5.828568907268396160e+00
2.063000000000000000e+03 2.275093579142042017e+02 -1.294741667878143865e+01 5.796158782123383091e+00
2.064000000000000000e+03 2.271561809169346589e+02 -1.280954327704990625e+01 5.764435520629531240e+00
2.065000000000000000e+03 2.267951929441134382e+02 -1.267125421801023499e+01 5.733407152340882718e+00
2.066000000000000000e+03 2.264264410200074451e+02 -1.253259187634337124e+01 5.703074200557700202e+00
2.067000000000000000e+03 2.260499919259901560e+02 -1.239359711826376120e+01 5.673435299744340021e+00
2.068000000000000000e+03 2.256659127619253695e+02 -1.225431096970905109e+01 5.644489072841871291e+00
2.069000000000000000e+03 2.252742709465748874e+02 -1.211477461653343823e+01 5.616234131251538919e+00
2.070000000000000000e+03 2.248751342180063659e+02 -1.197502940470107369e+01 5.588669074818235494e+00
2.071000000000000000e+03 2.244685706340015656e+02 -1.183511684047945423e+01 5.561792491813988271e+00
2.072000000000000000e+03 2.240546485724641457e+02 -1.169507859063279831e+01 5.535602958921425731e+00
2.073000000000000000e+03 2.236334367318272314e+02 -1.155495648261541852e+01 5.510099041217255689e+00
2.074000000000000000e+03 2.232050041314622604e+02 -1.141479250476514729e+01 5.485279292155739839e+00
2.075000000000000000e+03 2.227694201120855837e+02 -1.127462880649667198e+01 5.461142253552170089e+00
2.076000000000000000e+03 2.223267543361680225e+02 -1.113450769849497313e+01 5.437686455566347554e+00
2.077000000000000000e+03 2.218770767883412702e+02 -1.099447165290865769e+01 5.414910416686049111e+00
2.078000000000000000e+03 2.214204577758067387e+02 -1.085456330354338839e+01 5.392812643710511722e+00
2.079000000000000000e+03 2.209569679287433530e+02 -1.071482544605524723e+01 5.371391631733903438e+00
2.080000000000000000e+03 2.204866782007150903e+02 -1.057530103814411859e+01 5.350645864128794393e+00
2.081000000000000000e+03 2.200096598690797123e+02 -1.043603319974710075e+01 5.330573812529652677e+00
2.082000000000000000e+03 2.195259845353955370e+02 -1.029706521323184809e+01 5.311173936816282470e+00
2.083000000000000000e+03 2.190357241258305407e+02 -1.015844052359000393e+01 5.292444685097338564e+00
2.084000000000000000e+03 2.185389508915696410e+02 -1.002020273863055344e+01 5.274384493693780485e+00
2.085000000000000000e+03 2.180357374092226621e+02 -9.882395629173222673e+00 5.256991787122347048e+00
2.086000000000000000e+03 2.175261565812325557e+02 -9.745063129241858135e+00 5.240264978079041569e+00
2.087000000000000000e+03 2.170102816362829969e+02 -9.608249336257824069e+00 5.224202467422602858e+00
2.088000000000000000e+03 2.164881861297066905e+02 -9.471998511233376661e+00 5.208802644157979778e+00
2.089000000000000000e+03 2.159599439438928243e+02 -9.336355078965048904e+00 5.194063885419801352e+00
2.090000000000000000e+03 2.154256292886956032e+02 -9.201363628227056779e+00 5.179984556455868194e+00
2.091000000000000000e+03 2.148853167018415320e+02 -9.067068911964646816e+00 5.166563010610611961e+00
2.092000000000000000e+03 2.143390810493378353e+02 -8.933515847487521810e+00 5.153797589308576121e+00
2.093000000000000000e+03 2.137869975258802526e+02 -8.800749516663204375e+00 5.141686622037892285e+00
2.094000000000000000e+03 2.132291416552610315e+02 -8.668815166110427128e+00 5.130228426333760083e+00
2.095000000000000000e+03 2.126655892907765804e+02 -8.537758207392519338e+00 5.119421307761908402e+00
2.096000000000000000e+03 2.120964166156357749e+02 -8.407624217210791784e+00 5.109263559902092133e+00
2.097000000000000000e+03 2.115217001433675250e+02 -8.278458937597921619e+00 5.099753464331540087e+00
2.098000000000000000e+03 2.109415167182292237e+02 -8.150308276111346117e+00 5.090889290608464179e+00
2.099000000000000000e+03 2.103559435156140864e+02 -8.023218306026633329e+00 5.082669296255500235e+00
