# no y_p (polarization efficiency) factor has been applied here
# the best-fit y_p = 1.001913951
# this should be applied to TE and to EE (squared) for any comparison to ACT data
# columns (all units are uK^2):
# [ell]   [D_ell^TT]      [D_ell^TE]    [D_ell^EE]
1.950000000000000000e+02 5.525087230360873946e+03 -2.065472472017133754e+01 6.991633827605018281e-01
1.960000000000000000e+02 5.540185329805382935e+03 -1.949616894515504129e+01 6.953178093697951478e-01
1.970000000000000000e+02 5.554718194776976816e+03 -1.831425660164134328e+01 6.921736283207770013e-01
1.980000000000000000e+02 5.568679834544405821e+03 -1.710939320861154300e+01 6.897707666370085366e-01
1.990000000000000000e+02 5.582064282855305464e+03 -1.588200601576763482e+01 6.881500126491121305e-01
2.000000000000000000e+02 5.594865598266909728e+03 -1.463254426288854759e+01 6.873530233768843090e-01
2.010000000000000000e+02 5.607078295027521563e+03 -1.336145625967895789e+01 6.874203351489176494e-01
2.020000000000000000e+02 5.618698669332272402e+03 -1.206911826146836120e+01 6.883852217509772720e-01
2.030000000000000000e+02 5.629723568551332392e+03 -1.075590100727508158e+01 6.902794112839517604e-01
2.040000000000000000e+02 5.640149970786893391e+03 -9.422192632304092541e+00 6.931350449654936074e-01
2.050000000000000000e+02 5.649974986476365302e+03 -8.068398858795754691e+00 6.969846786106604908e-01
2.060000000000000000e+02 5.659195859995587853e+03 -6.694943186874581009e+00 7.018612841125583257e-01
2.070000000000000000e+02 5.667809971262046929e+03 -5.302267085397986079e+00 7.077982509229840957e-01
2.080000000000000000e+02 5.675814837338074540e+03 -3.890830182805038007e+00 7.148293875330675728e-01
2.090000000000000000e+02 5.683208114034047867e+03 -2.461110457965198339e+00 7.229889229539138151e-01
2.100000000000000000e+02 5.689987597511623790e+03 -1.013604431027097297e+00 7.323115081972467744e-01
2.110000000000000000e+02 5.696151225886914290e+03 4.511726457327362438e-01 7.428322177560512385e-01
2.120000000000000000e+02 5.701697080833718246e+03 1.932686597061108014e+00 7.545865510852139968e-01
2.130000000000000000e+02 5.706623389186714121e+03 3.430384133879416098e+00 7.676104340821683358e-01
2.140000000000000000e+02 5.710928524544680840e+03 4.943692662434899354e+00 7.819402205675356488e-01
2.150000000000000000e+02 5.714611008873692299e+03 6.472020093451866352e+00 7.976126937657673777e-01
2.160000000000000000e+02 5.717669514110336422e+03 8.014754651282975928e+00 8.146650677857886214e-01
2.170000000000000000e+02 5.720102863764911490e+03 9.571264683060460854e+00 8.331349891016396336e-01
2.180000000000000000e+02 5.721910034524646107e+03 1.114089846784738924e+01 8.530605380331194310e-01
2.190000000000000000e+02 5.723090157856897349e+03 1.272298402578889132e+01 8.744802302264270688e-01
2.200000000000000000e+02 5.723642521612364362e+03 1.431682892726343326e+01 8.974330181348044722e-01
2.210000000000000000e+02 5.723566571628291058e+03 1.592172010203405819e+01 9.219582924991792661e-01
2.220000000000000000e+02 5.722861913331679716e+03 1.753692364839963247e+01 9.480958838288080504e-01
2.230000000000000000e+02 5.721528313342490947e+03 1.916168464234607427e+01 9.758860638819166766e-01
2.240000000000000000e+02 5.719565839975264680e+03 2.079526673582218166e+01 1.005366798450666677e+00
2.250000000000000000e+02 5.716975291458845277e+03 2.243707417534478665e+01 1.036565306419359622e+00
2.260000000000000000e+02 5.713757798355502018e+03 2.408653726004818196e+01 1.069505960800120059e+00
2.270000000000000000e+02 5.709914689060238743e+03 2.574307316223009678e+01 1.104212983608077625e+00
2.280000000000000000e+02 5.705447491734706091e+03 2.740608583123899322e+01 1.140710440797496616e+00
2.290000000000000000e+02 5.700357936241123753e+03 2.907496589736127035e+01 1.179022237197903111e+00
2.300000000000000000e+02 5.694647956076200899e+03 3.074909057570857129e+01 1.219172111450215867e+00
2.310000000000000000e+02 5.688319690305047516e+03 3.242782357010504057e+01 1.261183630942874556e+00
2.320000000000000000e+02 5.681375485495098474e+03 3.411051497697452817e+01 1.305080186747967774e+00
2.330000000000000000e+02 5.673817897650033046e+03 3.579650118922793212e+01 1.350884988557363942e+00
2.340000000000000000e+02 5.665649694143679881e+03 3.748510480015037416e+01 1.398621059618838203e+00
2.350000000000000000e+02 5.656873855653959254e+03 3.917563450728854235e+01 1.448311231672203769e+00
2.360000000000000000e+02 5.647493578096773490e+03 4.086738501633784892e+01 1.499978139885438155e+00
2.370000000000000000e+02 5.637512274559947400e+03 4.255963694502978711e+01 1.553644217790813631e+00
2.380000000000000000e+02 5.626933577237136888e+03 4.425165672701913167e+01 1.609331692221027676e+00
2.390000000000000000e+02 5.615761339361742102e+03 4.594269651577123170e+01 1.667062578245328552e+00
2.400000000000000000e+02 5.603999637140841514e+03 4.763199408844923965e+01 1.726858674105647085e+00
2.410000000000000000e+02 5.591652771689091423e+03 4.931877274980138992e+01 1.788741556152724677e+00
2.420000000000000000e+02 5.578725270962659124e+03 5.100224123604822069e+01 1.852732573782241987e+00
2.430000000000000000e+02 5.565221891693130601e+03 5.268159361876990943e+01 1.918852844370947830e+00
2.440000000000000000e+02 5.551147621321433689e+03 5.435600920879346631e+01 1.987123248212789184e+00
2.450000000000000000e+02 5.536507679931759412e+03 5.602465246008000577e+01 2.057564423455039204e+00
2.460000000000000000e+02 5.521307522185474227e+03 5.768667287361201090e+01 2.130196761034426789e+00
2.470000000000000000e+02 5.505552839255035906e+03 5.934120490128061221e+01 2.205040399613264590e+00
2.480000000000000000e+02 5.489249560757923973e+03 6.098736784977281644e+01 2.282115220515578802e+00
2.490000000000000000e+02 5.472403856690543762e+03 6.262426578445873560e+01 2.361440842663237838e+00
2.500000000000000000e+02 5.455021927656594926e+03 6.425104222088828010e+01 2.443033941278587751e+00
2.510000000000000000e+02 5.437109358135122420e+03 6.586704789791281200e+01 2.526900042841138561e+00
2.520000000000000000e+02 5.418671729637947465e+03 6.747168250210525287e+01 2.613041246682993535e+00
2.530000000000000000e+02 5.399714830577217072e+03 6.906434076017387724e+01 2.701458848476721464e+00
2.540000000000000000e+02 5.380244657794485647e+03 7.064441244762292627e+01 2.792153330053594562e+00
2.550000000000000000e+02 5.360267418089773855e+03 7.221128239741288724e+01 2.885124349221824147e+00
2.560000000000000000e+02 5.339789529750628390e+03 7.376433050862094376e+01 2.980370729584787437e+00
2.570000000000000000e+02 5.318817624081188114e+03 7.530293175510126957e+01 3.077890450359265007e+00
2.580000000000000000e+02 5.297358546931244746e+03 7.682645619414546445e+01 3.177680636193666697e+00
2.590000000000000000e+02 5.275419360225308083e+03 7.833426897514287646e+01 3.279737546986269070e+00
2.600000000000000000e+02 5.253007343491671236e+03 7.982573034824108049e+01 3.384056567703447538e+00
2.610000000000000000e+02 5.230129995391460398e+03 8.130019567300610106e+01 3.490632198197902714e+00
2.620000000000000000e+02 5.206795035247716442e+03 8.275701542708290503e+01 3.599458043026900533e+00
2.630000000000000000e+02 5.183010404574448330e+03 8.419553521485575232e+01 3.710526801270499497e+00
2.640000000000000000e+02 5.158784268605692887e+03 8.561509577610863175e+01 3.823830256349787238e+00
2.650000000000000000e+02 5.134125017824580937e+03 8.701503299468542707e+01 3.939359265845104208e+00
2.660000000000000000e+02 5.109041269492407991e+03 8.839467790715056594e+01 4.057103751314288687e+00
2.670000000000000000e+02 5.083541869177678564e+03 8.975335671144915750e+01 4.177052688110893364e+00
2.680000000000000000e+02 5.057635892285191403e+03 9.109039077556757036e+01 4.299194095202433452e+00
2.690000000000000000e+02 5.031332645585083810e+03 9.240509664619364116e+01 4.423515024988608602e+00
2.700000000000000000e+02 5.004641668741908688e+03 9.369678605737722421e+01 4.550001553119538578e+00
2.710000000000000000e+02 4.977572735843686132e+03 9.496476593919041420e+01 4.678638768313995833e+00
2.720000000000000000e+02 4.950135856930973205e+03 9.620833842638792532e+01 4.809410762177634524e+00
2.730000000000000000e+02 4.922341279525923710e+03 9.742680086706756981e+01 4.942300619021230190e+00
2.740000000000000000e+02 4.894199490161356152e+03 9.861944583133069386e+01 5.077290405678901664e+00
2.750000000000000000e+02 4.865721215909807142e+03 9.978556111994215883e+01 5.214361161326350746e+00
2.760000000000000000e+02 4.836917425912604813e+03 1.009244297729913171e+02 5.353492887299093894e+00
2.770000000000000000e+02 4.807799332908924043e+03 1.020353300785518798e+02 5.494664536910693009e+00
2.780000000000000000e+02 4.778378394764852601e+03 1.031175355813425369e+02 5.637854005270982682e+00
2.790000000000000000e+02 4.748665699348129237e+03 1.041703728288806730e+02 5.783037369741035327e+00
